"uni_lemma","category","lexical_category","concreteness","language1","definition1","aoa1","surprisal_1gm1","lstm_surp_resid1","language2","definition2","aoa2","surprisal_1gm2","lstm_surp_resid2","aoa_diff","surprisal_1gm_diff","lstm_surp_resid_diff"
"big","descriptive_words","predicates",-1.42497796527636,"German","groß",23.6922898966868,-1.0970123130962,0.307967797772601,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,0.120750111287698,0.50856329263349,0.575847172810725
"big","descriptive_words","predicates",-1.42497796527636,"German","groß",23.6922898966868,-1.0970123130962,0.307967797772601,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,-2.9235183529469,1.48152376561921,-0.562634488117953
"big","descriptive_words","predicates",-1.42497796527636,"German","groß",23.6922898966868,-1.0970123130962,0.307967797772601,"French (French)","grand/e",25.8512721519962,-1.81942372912524,0.874185763379089,-2.1589822553094,0.72241141602904,-0.566217965606488
"big","descriptive_words","predicates",-1.42497796527636,"German","groß",23.6922898966868,-1.0970123130962,0.307967797772601,"English (British)","big",26.5602932720723,-2.0552706778351,0.834796813264393,-2.8680033753855,0.9582583647389,-0.526829015491792
"big","descriptive_words","predicates",-1.42497796527636,"German","groß",23.6922898966868,-1.0970123130962,0.307967797772601,"French (Quebecois)","gros/grand",23.5344210137263,-2.00742719304318,1.08217102884153,0.1578688829605,0.91041487994698,-0.774203231068929
"big","descriptive_words","predicates",-1.42497796527636,"German","groß",23.6922898966868,-1.0970123130962,0.307967797772601,"English (Australian)","big",23.6972542728937,-2.09239407531466,0.845120546004642,-0.00496437620690315,0.99538176221846,-0.537152748232041
"big","descriptive_words","predicates",-1.42497796527636,"German","groß",23.6922898966868,-1.0970123130962,0.307967797772601,"Spanish (Mexican)","grande",26.0566227434688,-1.63998981972152,-0.266360789258539,-2.364332846782,0.54297750662532,0.57432858703114
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,4.1880855711361,0.35810195198354,0.0363581319284449
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"French (French)","grand",25.8512721519962,-1.44153701324574,0.60240642951459,-3.5919543813671,-0.70362578291986,0.291871684047365
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,-1.31222201477,-0.53958719043591,1.16215748860008
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,-4.3564904790046,0.43337328254981,0.023675827671401
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"French (French)","grand/e",25.8512721519962,-1.81942372912524,0.874185763379089,-3.5919543813671,-0.32573906704036,0.0200923501828659
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"English (British)","big",26.5602932720723,-2.0552706778351,0.834796813264393,-4.3009755014432,-0.0898921183304999,0.0594813002975619
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"French (Quebecois)","gros/grand",23.5344210137263,-2.00742719304318,1.08217102884153,-1.2751032430972,-0.13773560312242,-0.187892915279575
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"English (Australian)","big",23.6972542728937,-2.09239407531466,0.845120546004642,-1.4379365022646,-0.0527687208509402,0.0491575675573129
"big","descriptive_words","predicates",-1.42497796527636,"English (American)","big",22.2593177706291,-2.1451627961656,0.894278113561955,"Spanish (Mexican)","grande",26.0566227434688,-1.63998981972152,-0.266360789258539,-3.7973049728397,-0.50517297644408,1.16063890282049
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,"French (French)","grand",25.8512721519962,-1.44153701324574,0.60240642951459,-7.7800399525032,-1.0617277349034,0.25551355211892
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,-5.5003075859061,-0.89768914241945,1.12579935667163
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,-8.5445760501407,0.0752713305662698,-0.012682304257044
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,"French (French)","grand/e",25.8512721519962,-1.81942372912524,0.874185763379089,-7.7800399525032,-0.6838410190239,-0.016265781745579
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,"English (British)","big",26.5602932720723,-2.0552706778351,0.834796813264393,-8.4890610725793,-0.44799407031404,0.023123168369117
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,"French (Quebecois)","gros/grand",23.5344210137263,-2.00742719304318,1.08217102884153,-5.4631888142333,-0.49583755510596,-0.22425104720802
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,"English (Australian)","big",23.6972542728937,-2.09239407531466,0.845120546004642,-5.6260220734007,-0.41087067283448,0.012799435628868
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Beijing)","大",18.071232199493,-2.50326474814914,0.85791998163351,"Spanish (Mexican)","grande",26.0566227434688,-1.63998981972152,-0.266360789258539,-7.9853905439758,-0.86327492842762,1.12428077089205
"big","descriptive_words","predicates",-1.42497796527636,"French (French)","grand",25.8512721519962,-1.44153701324574,0.60240642951459,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,2.2797323665971,0.16403859248395,0.870285804552714
"big","descriptive_words","predicates",-1.42497796527636,"French (French)","grand",25.8512721519962,-1.44153701324574,0.60240642951459,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,-0.764536097637503,1.13699906546967,-0.268195856375964
"big","descriptive_words","predicates",-1.42497796527636,"French (French)","grand",25.8512721519962,-1.44153701324574,0.60240642951459,"English (British)","big",26.5602932720723,-2.0552706778351,0.834796813264393,-0.709021120076102,0.61373366458936,-0.232390383749803
"big","descriptive_words","predicates",-1.42497796527636,"French (French)","grand",25.8512721519962,-1.44153701324574,0.60240642951459,"French (Quebecois)","gros/grand",23.5344210137263,-2.00742719304318,1.08217102884153,2.3168511382699,0.56589017979744,-0.47976459932694
"big","descriptive_words","predicates",-1.42497796527636,"French (French)","grand",25.8512721519962,-1.44153701324574,0.60240642951459,"English (Australian)","big",23.6972542728937,-2.09239407531466,0.845120546004642,2.1540178791025,0.65085706206892,-0.242714116490052
"big","descriptive_words","predicates",-1.42497796527636,"French (French)","grand",25.8512721519962,-1.44153701324574,0.60240642951459,"Spanish (Mexican)","grande",26.0566227434688,-1.63998981972152,-0.266360789258539,-0.205350591472602,0.19845280647578,0.868767218773129
"big","descriptive_words","predicates",-1.42497796527636,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,-3.0442684642346,0.97296047298572,-1.13848166092868
"big","descriptive_words","predicates",-1.42497796527636,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,"French (French)","grand/e",25.8512721519962,-1.81942372912524,0.874185763379089,-2.2797323665971,0.21384812339555,-1.14206513841721
"big","descriptive_words","predicates",-1.42497796527636,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,"English (British)","big",26.5602932720723,-2.0552706778351,0.834796813264393,-2.9887534866732,0.44969507210541,-1.10267618830252
"big","descriptive_words","predicates",-1.42497796527636,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,"French (Quebecois)","gros/grand",23.5344210137263,-2.00742719304318,1.08217102884153,0.0371187716728016,0.40185158731349,-1.35005040387965
"big","descriptive_words","predicates",-1.42497796527636,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,"English (Australian)","big",23.6972542728937,-2.09239407531466,0.845120546004642,-0.125714487494601,0.48681846958497,-1.11299992104277
"big","descriptive_words","predicates",-1.42497796527636,"Spanish (European)","grande",23.5715397853991,-1.60557560572969,-0.267879375038124,"Spanish (Mexican)","grande",26.0566227434688,-1.63998981972152,-0.266360789258539,-2.4850829580697,0.03441421399183,-0.00151858577958497
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,"French (French)","grand/e",25.8512721519962,-1.81942372912524,0.874185763379089,0.764536097637503,-0.75911234959017,-0.00358347748853505
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,"English (British)","big",26.5602932720723,-2.0552706778351,0.834796813264393,0.0555149775614012,-0.52326540088031,0.035805472626161
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,"French (Quebecois)","gros/grand",23.5344210137263,-2.00742719304318,1.08217102884153,3.0813872359074,-0.57110888567223,-0.211568742950976
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,"English (Australian)","big",23.6972542728937,-2.09239407531466,0.845120546004642,2.91855397674,-0.48614200340075,0.025481739885912
"big","descriptive_words","predicates",-1.42497796527636,"Mandarin (Taiwanese)","大的",26.6158082496337,-2.57853607871541,0.870602285890554,"Spanish (Mexican)","grande",26.0566227434688,-1.63998981972152,-0.266360789258539,0.559185506164901,-0.93854625899389,1.13696307514909
"big","descriptive_words","predicates",-1.42497796527636,"French (French)","grand/e",25.8512721519962,-1.81942372912524,0.874185763379089,"English (British)","big",26.5602932720723,-2.0552706778351,0.834796813264393,-0.709021120076102,0.23584694870986,0.039388950114696
"big","descriptive_words","predicates",-1.42497796527636,"French (French)","grand/e",25.8512721519962,-1.81942372912524,0.874185763379089,"French (Quebecois)","gros/grand",23.5344210137263,-2.00742719304318,1.08217102884153,2.3168511382699,0.18800346391794,-0.207985265462441
